SS_GROUP,Village,Surface,Agro_1,Agro_12,Agro_13,Agro_14,Agro_15,Agro_16,Agro_2,Agro_3,Agro_4,Agro_5,Agro_6,Agro_7,Agro_8,Agro_9
4,8789,8.85028,,,1.0,,,,,,,,,,,
4,8790,13.8848,,,1.0,,,,,,,,,,,
4,8791,9.8832,,,1.0,,,,,,,,,,,
4,8792,8.06708,,,1.0,,,,,,,,,,,
4,8793,31.224,,,1.0,,,,,,,,,,,
4,8794,27.9695,,,1.0,,,,,,,,,,,
4,8795,19.0781,,,1.0,,,,,,,,,,,
4,8796,20.5436,,,1.0,,,,,,,,,,,
4,8797,9.3897,,,1.0,,,,,,,,,,,
4,8798,20.5685,,,1.0,,,,,,,,,,,
4,8799,10.397,,,1.0,,,,,,,,,,,
4,8800,7.94507,,,1.0,,,,,,,,,,,
4,8801,10.8913,,,1.0,,,,,,,,,,,
4,8802,17.6569,,,1.0,,,,,,,,,,,
4,8803,16.7979,,,1.0,,,,,,,,,,,
4,8804,8.75773,,,1.0,,,,,,,,,,,
4,8805,8.24825,,,1.0,,,,,,,,,,,
4,8806,7.26577,,,1.0,,,,,,,,,,,
4,8807,4.74812,,,1.0,,,,,,,,,,,
4,8808,7.14323,,,1.0,,,,,,,,,,,
4,8809,24.1377,,,1.0,,,,,,,,,,,
4,8810,11.7864,,,0.9890034430421989,,,,,,,,0.010996556957801074,,,
4,8811,10.2748,,,1.0,,,,,,,,,,,
4,8812,14.2008,,,1.0,,,,,,,,,,,
4,8813,11.6638,,,1.0,,,,,,,,,,,
4,8814,10.8155,,,1.0,,,,,,,,,,,
4,8815,12.0848,,,1.0,,,,,,,,,,,
4,8816,16.9356,,,1.0,,,,,,,,,,,
4,8817,21.8966,,,1.0,,,,,,,,,,,
4,8818,32.4952,,,1.0,,,,,,,,,,,
4,8819,21.985,,,1.0,,,,,,,,,,,
4,8820,26.1865,,,1.0,,,,,,,,,,,
4,8821,31.5876,,,0.9995105383838433,,4.894616161567808E-4,,,,,,,,,
4,8822,12.19,,,1.0,,,,,,,,,,,
4,8823,13.2466,,,1.0,,,,,,,,,,,
4,8824,11.2745,,,1.0,,,,,,,,,,,
4,8825,8.17348,,,1.0,,,,,,,,,,,
4,8826,13.3276,,,1.0,,,,,,,,,,,
4,8827,28.1715,,,1.0,,,,,,,,,,,
4,8828,13.6876,,,1.0,,,,,,,,,,,
4,8829,12.0362,,,1.0,,,,,,,,,,,
4,8831,10.4104,,,0.6105297556370503,,0.38947024436294986,,,,,,,,,
4,8832,12.4832,,,0.48437561511835997,,0.5156243848816401,,,,,,,,,
4,8833,11.6885,,,1.0,,,,,,,,,,,
4,8834,23.7698,,,1.0,,,,,,,,,,,
4,8835,32.457,,,1.0,,,,,,,,,,,
4,8852,15.7282,,,0.18762015995693473,,0.8123798400430652,,,,,,,,,
4,8853,9.14179,,,0.49067215874079284,,0.5093278412592072,,,,,,,,,
4,8854,9.39145,,,0.6331381191008071,,0.3668618808991929,,,,,,,,,
4,8855,5.60439,,,1.0,,,,,,,,,,,
4,8856,27.4246,,,1.0,,,,,,,,,,,
4,8861,15.1377,,,1.0,,,,,,,,,,,
4,8862,7.29771,,,1.0,,,,,,,,,,,
4,8863,13.8598,,,1.0,,,,,,,,,,,
4,8864,14.077,,,1.0,,,,,,,,,,,
4,8865,17.0537,,,1.0,,,,,,,,,,,
4,8866,8.6651,,,1.0,,,,,,,,,,,
4,8869,17.7591,,,1.0,,,,,,,,,,,
4,8870,16.5802,,,1.0,,,,,,,,,,,
4,8885,15.2448,,,1.0,,,,,,,,,,,
4,8886,11.3855,,,1.0,,,,,,,,,,,
4,8888,12.6479,,,1.0,,,,,,,,,,,
4,8890,5.45089,,,1.0,,,,,,,,,,,
4,8891,10.4165,,,1.0,,,,,,,,,,,
4,8898,4.60721,,,1.0,,,,,,,,,,,
4,8901,4.61462,,,1.0,,,,,,,,,,,
4,8912,5.32523,,,1.0,,,,,,,,,,,
4,8913,4.49729,,,1.0,,,,,,,,,,,
4,8914,3.59037,,,1.0,,,,,,,,,,,
4,8920,13.5761,,,1.0,,,,,,,,,,,
4,8984,20.8862,,,,,1.0,,,,,,,,,
4,8985,38.386,,,0.043867773024546246,,0.9561322269754537,,,,,,,,,
4,8986,12.3988,,,,,1.0,,,,,,,,,
4,8987,15.2968,,,,,1.0,,,,,,,,,
4,8993,49.9429,,,,,1.0,,,,,,,,,
4,8995,45.3775,,,,,1.0,,,,,,,,,
4,8997,52.8594,,,,,1.0,,,,,,,,,
4,8998,9.3894,,,,,1.0,,,,,,,,,
4,9001,14.0026,,,,,1.0,,,,,,,,,
4,9002,19.2276,,,,,1.0,,,,,,,,,
4,9003,18.2426,,,,,1.0,,,,,,,,,
4,9004,23.0092,,,,,1.0,,,,,,,,,
4,9005,15.3141,,,,,1.0,,,,,,,,,
4,9006,19.7165,,,,,1.0,,,,,,,,,
4,9007,28.0179,,,,,1.0,,,,,,,,,
4,9011,12.9479,,,,,1.0,,,,,,,,,
4,9012,39.3584,,,,,1.0,,,,,,,,,
4,9013,29.2406,,,,,1.0,,,,,,,,,
4,9016,19.7725,,,,,,1.0,,,,,,,,
4,9017,24.3585,,,,,,1.0,,,,,,,,
4,9018,19.3593,,,,,,1.0,,,,,,,,
4,9019,19.9418,,,,,,1.0,,,,,,,,
4,9020,105.738,,,,,,1.0,,,,,,,,
4,9021,36.1415,,,,,,1.0,,,,,,,,
4,9024,38.2259,,,,,,1.0,,,,,,,,
4,9025,27.7463,,,,,,1.0,,,,,,,,
4,9026,53.3554,,,,,,1.0,,,,,,,,
4,9027,43.2134,,,,,,1.0,,,,,,,,
4,9028,28.07,,,,,,1.0,,,,,,,,
4,9029,17.8848,,,,,,1.0,,,,,,,,
4,9030,33.5488,,,,,,1.0,,,,,,,,
4,9031,48.0461,,,,,,1.0,,,,,,,,
4,9032,48.5066,,,,,,1.0,,,,,,,,
4,9033,34.1838,,,,,,1.0,,,,,,,,
4,9034,136.196,,,,,,1.0,,,,,,,,
4,9035,26.789,,,,,,1.0,,,,,,,,
4,9036,37.3694,,,,,,1.0,,,,,,,,
4,9038,11.0573,,,,,,1.0,,,,,,,,
4,9039,12.4332,,,,,,1.0,,,,,,,,
4,9040,118.007,,,,,0.8598048568589373,0.14019514314106277,,,,,,,,
4,9042,18.4674,,,,,,1.0,,,,,,,,
4,9043,20.3929,,,,,,1.0,,,,,,,,
4,9044,33.1997,,,,,,1.0,,,,,,,,
4,9049,17.5336,,,,,,1.0,,,,,,,,
4,9050,13.0235,,,,,,1.0,,,,,,,,
4,9055,14.9302,,,,,,1.0,,,,,,,,
4,9056,11.322,,,,,,1.0,,,,,,,,
4,9057,15.7455,,,,,1.0,,,,,,,,,
4,9059,10.3397,,,,,1.0,,,,,,,,,
4,9060,14.7646,,,,,0.46734229046705056,0.5326577095329494,,,,,,,,
4,9062,10.0601,,,,,1.0,,,,,,,,,
4,9063,9.35093,,,,,1.0,,,,,,,,,
4,9064,6.54956,,,,,1.0,,,,,,,,,
4,9065,0.995534,,,,,1.0,,,,,,,,,
4,9066,3.83365,,,,,1.0,,,,,,,,,
4,9067,11.3233,,,,,1.0,,,,,,,,,
4,9068,6.10613,,,,,1.0,,,,,,,,,
4,9069,2.21211,,,,,1.0,,,,,,,,,
4,9070,8.25254,,,,,1.0,,,,,,,,,
4,9071,8.9633,,,,,1.0,,,,,,,,,
4,9072,3.33585,,,,,1.0,,,,,,,,,
4,9073,8.87343,,,,,1.0,,,,,,,,,
4,9075,34.0364,,,,,1.0,,,,,,,,,
4,9076,16.2994,,,,,1.0,,,,,,,,,
4,9077,20.717,,,,,1.0,,,,,,,,,
4,9078,5.00807,,,,,1.0,,,,,,,,,
4,9079,33.6528,,,,,1.0,,,,,,,,,
4,9080,33.5204,,,,,1.0,,,,,,,,,
4,9084,7.60702,,,,,1.0,,,,,,,,,
4,9085,9.16804,,,,,1.0,,,,,,,,,
4,9090,22.1167,,,,,1.0,,,,,,,,,
4,9093,15.6426,,,,,1.0,,,,,,,,,
4,9096,14.3666,,,,,1.0,,,,,,,,,
4,9097,19.2196,,,,,1.0,,,,,,,,,
4,9126,7.87378,,,,,1.0,,,,,,,,,
4,9127,4.96445,,,,,1.0,,,,,,,,,
4,9129,5.31517,,,,,1.0,,,,,,,,,
4,9130,5.756,,,,,1.0,,,,,,,,,
4,9131,6.30284,,,,,1.0,,,,,,,,,
4,9132,10.895,,,,,1.0,,,,,,,,,
4,9133,5.77615,,,,,1.0,,,,,,,,,
4,9134,5.51907,,,,,1.0,,,,,,,,,
4,9136,2.37436,,,,,1.0,,,,,,,,,
4,9137,3.1223,,,,,1.0,,,,,,,,,
4,9138,3.72133,,,,,1.0,,,,,,,,,
4,9139,3.22951,,,,,1.0,,,,,,,,,
4,9140,7.39169,,,,,1.0,,,,,,,,,
4,9146,15.2558,,,1.0,,,,,,,,,,,
4,9147,7.90089,,,1.0,,,,,,,,,,,
4,9149,9.99384,,,,,1.0,,,,,,,,,
4,9150,18.092,,,,,1.0,,,,,,,,,
4,9151,14.5556,,,,,1.0,,,,,,,,,
4,9152,7.74637,,,,,1.0,,,,,,,,,
4,9153,13.5703,,,,,1.0,,,,,,,,,
4,9154,10.7012,,,,,1.0,,,,,,,,,
4,9155,13.7327,,,0.01028172928999375,,0.9897182707100062,,,,,,,,,
4,9157,16.8864,,,0.3451525319019875,,0.6548474680980125,,,,,,,,,
4,9160,13.4174,,,0.6254376945504739,,0.37456230544952607,,,,,,,,,
4,9163,10.0469,,,,,1.0,,,,,,,,,
4,9164,4.55012,,,,,1.0,,,,,,,,,
4,9165,6.15896,,,,,1.0,,,,,,,,,
4,9166,6.97287,,,,,1.0,,,,,,,,,
4,9167,5.99431,,,,,1.0,,,,,,,,,
4,9168,9.23691,,,,,1.0,,,,,,,,,
4,9169,5.12267,,,,,1.0,,,,,,,,,
4,9170,9.83748,,,,,1.0,,,,,,,,,
4,9171,29.3771,,,,,1.0,,,,,,,,,
4,9172,27.1569,,,,,1.0,,,,,,,,,
4,9173,25.5994,,,,,1.0,,,,,,,,,
4,9174,33.1591,,,0.5339587823690394,,0.46604121763096057,,,,,,,,,
4,9175,24.7954,,,0.8866174573992263,,0.11338254260077381,,,,,,,,,
4,9176,17.5533,,,1.0,,,,,,,,,,,
4,9177,18.6397,,,0.954863188291765,,0.04513681170823505,,,,,,,,,
4,9178,13.0527,,,0.7474116785065784,,0.25258832149342164,,,,,,,,,
4,9179,11.9854,,,7.000592842997512E-4,,0.9992999407157004,,,,,,,,,
4,9180,10.1679,,,,,1.0,,,,,,,,,
4,9181,15.1488,,,,,1.0,,,,,,,,,
4,9182,12.2417,,,,,1.0,,,,,,,,,
4,9183,22.3116,,,,,1.0,,,,,,,,,
4,9184,10.6412,,,,,1.0,,,,,,,,,
4,9185,11.75,,,,,1.0,,,,,,,,,
4,9186,8.92857,,,,,1.0,,,,,,,,,
4,9187,4.98857,,,1.0,,,,,,,,,,,
4,9188,12.2887,,,0.8384509151977264,,0.1615490848022736,,,,,,,,,
4,9189,8.66787,,,0.037507849567401635,,0.9624921504325984,,,,,,,,,
4,9190,9.1103,,,,,1.0,,,,,,,,,
4,9191,10.1317,,,,,1.0,,,,,,,,,
4,9192,12.2136,,,,,1.0,,,,,,,,,
4,9193,16.3376,,,,,1.0,,,,,,,,,
4,9194,8.81031,,,,,1.0,,,,,,,,,
4,9195,9.42808,,,,,1.0,,,,,,,,,
4,9196,16.7105,,,,,1.0,,,,,,,,,
4,9197,6.73534,,,,,1.0,,,,,,,,,
4,9198,5.27339,,,,,1.0,,,,,,,,,
4,9199,7.51484,,,,,1.0,,,,,,,,,
4,9200,13.3298,,,,,1.0,,,,,,,,,
4,9201,15.9722,,,,,1.0,,,,,,,,,
4,9202,12.3794,,,,,1.0,,,,,,,,,
4,9203,9.96472,,,,,1.0,,,,,,,,,
4,9204,8.04642,,,,,1.0,,,,,,,,,
4,9205,17.9851,,,,,1.0,,,,,,,,,
4,9206,14.0205,,,,,1.0,,,,,,,,,
4,9207,26.9278,,,,,1.0,,,,,,,,,
4,9208,18.1112,,,,,1.0,,,,,,,,,
4,9209,14.808,,,,,1.0,,,,,,,,,
4,9210,12.7772,,,,,1.0,,,,,,,,,
4,9211,10.9735,,,,,1.0,,,,,,,,,
4,9212,17.7607,,,0.01596077479985188,,0.9840392252001481,,,,,,,,,
4,9213,12.3765,,,,,1.0,,,,,,,,,
4,9214,13.7306,,,,,1.0,,,,,,,,,
4,9215,12.0235,,,,,1.0,,,,,,,,,
4,9216,16.3836,,,,,1.0,,,,,,,,,
4,9217,17.3262,,,,,1.0,,,,,,,,,
4,9218,16.1228,,,0.018851336778041402,,0.9811486632219586,,,,,,,,,
4,9219,16.204,,,0.9455027269631102,,0.05449727303688982,,,,,,,,,
4,9220,12.338,,,0.22420406362589151,,0.7757959363741085,,,,,,,,,
4,9221,11.6988,,,0.3131423106869513,,0.6868576893130487,,,,,,,,,
4,9222,17.5426,,,,,1.0,,,,,,,,,
4,9223,18.0863,,,,,1.0,,,,,,,,,
4,9224,8.5853,,,,,1.0,,,,,,,,,
4,9225,12.0717,,,,,1.0,,,,,,,,,
4,9226,3.49571,,,,,1.0,,,,,,,,,
4,9227,5.70571,,,,,1.0,,,,,,,,,
4,9228,7.11966,,,,,1.0,,,,,,,,,
4,9229,9.54431,,,,,1.0,,,,,,,,,
4,9230,11.9452,,,,,1.0,,,,,,,,,
4,9231,12.2984,,,,,1.0,,,,,,,,,
4,9232,31.3479,,,0.4221091773716308,,0.5778908226283692,,,,,,,,,
4,9238,11.3482,,,,,1.0,,,,,,,,,
4,9239,16.3204,,,,,1.0,,,,,,,,,
4,9240,14.572,,,,,1.0,,,,,,,,,
4,9242,26.9764,,,0.7261208071745108,,0.2738791928254891,,,,,,,,,
4,9243,36.3259,,,0.0777371632571967,,0.9222628367428033,,,,,,,,,
4,9244,55.0806,,,,,1.0,,,,,,,,,
4,9245,32.2386,,,,,1.0,,,,,,,,,
4,9246,31.8871,,,0.5069137256621334,,0.49308627433786667,,,,,,,,,
4,9247,32.1627,,,1.0,,,,,,,,,,,
4,9248,39.0225,,,1.0,,,,,,,,,,,
4,9249,10.5425,,,1.0,,,,,,,,,,,
4,9250,10.3269,,,1.0,,,,,,,,,,,
4,9251,5.80977,,,1.0,,,,,,,,,,,
4,9252,15.7212,,,1.0,,,,,,,,,,,
4,9253,4.83762,,,1.0,,,,,,,,,,,
4,9271,11.4445,,,1.0,,,,,,,,,,,
4,9281,8.57921,,,1.0,,,,,,,,,,,
4,9298,4.85573,,,1.0,,,,,,,,,,,
4,9299,2.53256,,,1.0,,,,,,,,,,,
4,9300,4.43747,,,1.0,,,,,,,,,,,
4,9551,11.6859,,,,,,,,1.0,,,,,,
4,9552,17.7918,,,,,,,,1.0,,,,,,
4,9553,39.3168,,,,,,,,1.0,,,,,,
4,9561,48.6094,,,,,,,,1.0,,,,,,
4,9574,26.6662,,,,,,,,1.0,,,,,,
4,9580,39.6261,,,,,,,,1.0,,,,,,
4,9581,44.9908,,,,,,,,1.0,,,,,,
4,9586,10.8486,,,,,,,,1.0,,,,,,
4,9587,131.475,,,,,,,,1.0,,,,,,
4,9588,8.3692,,,,,,,0.7340077828037956,0.2659922171962043,,,,,,
4,9591,32.7196,,,,,,,0.19723936474215026,0.8027606352578498,,,,,,
4,9597,49.4153,,,,,,,0.019488856246458665,0.9805111437535413,,,,,,
4,9598,2.83759,,,,,,,,1.0,,,,,,
4,9599,22.2932,,,,,,,0.09163780256445465,0.9083621974355454,,,,,,
4,9600,20.5166,,,,,,,0.5512121390646058,0.4487878609353943,,,,,,
4,9603,24.8446,,,,,,,0.033174281337983724,0.9668257186620163,,,,,,
4,9604,2.21465,,,,,,,0.7904456315816422,0.20955436841835778,,,,,,
4,9607,18.2544,,,,,,,0.22627010398487968,0.7737298960151203,,,,,,
4,9611,44.9697,,,,,,,0.03570477488988745,0.9642952251101125,,,,,,
4,9626,125.463,,,,,,,,1.0,,,,,,
4,9627,29.7226,,,,,,,0.9824736055169047,0.017526394483095363,,,,,,
4,9631,87.8669,,,,,,,,1.0,,,,,,
4,9632,47.0172,,,,,,,0.6887597789778288,0.31124022102217125,,,,,,
4,9634,32.2593,,,,,,,0.019302319042955474,0.9806976809570446,,,,,,
4,9635,59.9597,,,,,,,,1.0,,,,,,
4,9637,39.2614,,,,,,,,1.0,,,,,,
4,9638,14.7012,,,,,,,,1.0,,,,,,
4,9639,28.0761,,,,,,,,1.0,,,,,,
4,9641,68.3099,,,,,,,,1.0,,,,,,
4,9643,21.5069,,,,,,,,1.0,,,,,,
4,9644,19.3182,,,,,,,,1.0,,,,,,
4,9645,20.3359,,,,,,,,1.0,,,,,,
4,9646,17.4503,,,,,,,,1.0,,,,,,
4,9647,30.0162,,,,,,,,1.0,,,,,,
4,9648,12.9752,,,,,,,,1.0,,,,,,
4,9649,40.6518,,,,,,,,1.0,,,,,,
4,9650,36.9941,,,,,,,,1.0,,,,,,
4,9651,31.261,,,,,,,,1.0,,,,,,
4,9652,52.4475,,,,,,,,1.0,,,,,,
4,9653,15.3593,,,,,,,,1.0,,,,,,
4,9654,15.8664,,,,,,,,1.0,,,,,,
4,9655,29.706,,,,,,,,1.0,,,,,,
4,9656,13.6026,,,,,,,,1.0,,,,,,
4,9657,6.28754,,,,,,,,1.0,,,,,,
4,9659,12.4426,,,,,,,,1.0,,,,,,
4,9661,22.0005,,,,,,,,1.0,,,,,,
4,9662,30.2372,,,,,,,,1.0,,,,,,
4,9663,10.8512,,,,,,,,1.0,,,,,,
4,9664,11.5564,,,,,,,,1.0,,,,,,
4,9665,14.413,,,,,,,,1.0,,,,,,
4,9666,13.6968,,,,,,,,1.0,,,,,,
4,9667,26.7792,,,,,,,,1.0,,,,,,
4,9668,48.5449,,,,,,,,1.0,,,,,,
4,9669,35.2088,,,,,,,,1.0,,,,,,
4,9676,57.0686,,,,,,,,1.0,,,,,,
4,9677,28.7085,,,,,,,,1.0,,,,,,
4,9680,55.1596,,,,,,,,1.0,,,,,,
4,9691,29.9399,,,,,,,,0.7113137354653915,0.28868626453460855,,,,,
4,9711,54.6285,,,,,,,,1.0,,,,,,
4,9725,28.7053,,,,,,,,0.37465871249783006,0.6253412875021699,,,,,
4,9727,46.8368,,,,,,,,0.9930543466346866,0.006945653365313317,,,,,
4,9747,112.871,,,,,,,,1.0,,,,,,
4,9749,163.758,,,,,,,,1.0,,,,,,
4,9750,133.27,,,,,,,,1.0,,,,,,
4,9754,29.4909,,,,,,,,1.0,,,,,,
4,9757,105.158,,,,,,,,1.0,,,,,,
4,9760,17.2033,,,,,,,,1.0,,,,,,
4,9761,29.7409,,,,,,,,1.0,,,,,,
4,9763,22.8732,,,,,,,,1.0,,,,,,
4,9764,23.2539,,,,,,,,1.0,,,,,,
4,9765,17.1889,,,,,,,,1.0,,,,,,
4,9766,31.3932,,,,,,,,1.0,,,,,,
4,9767,26.3374,,,,,,,,1.0,,,,,,
4,9769,18.6226,,,,,,,,1.0,,,,,,
4,9770,14.591,,,,,,,,1.0,,,,,,
4,9771,21.3454,,,,,,,,1.0,,,,,,
4,9773,10.2941,,,,,,,,1.0,,,,,,
4,9775,11.6663,,,,,,,,1.0,,,,,,
4,9776,16.8259,,,,,,,,1.0,,,,,,
4,9777,14.0404,,,,,,,,1.0,,,,,,
4,9778,9.21659,,,,,,,,1.0,,,,,,
4,9779,10.4662,,,,,,,,1.0,,,,,,
4,9780,6.10533,,,,,,,,1.0,,,,,,
4,9781,6.50851,,,,,,,,1.0,,,,,,
4,9782,6.58448,,,,,,,,1.0,,,,,,
4,9783,12.5322,,,,,,,,1.0,,,,,,
4,9784,28.2756,,,,,,,,1.0,,,,,,
4,9785,18.5647,,,,,,,,1.0,,,,,,
4,9786,8.20696,,,,,,,,1.0,,,,,,
4,9787,11.7235,,,,,,,,1.0,,,,,,
4,9788,12.2997,,,,,,,,1.0,,,,,,
4,9789,5.3214,,,,,,,,1.0,,,,,,
4,9790,13.9533,,,,,,,,1.0,,,,,,
4,9791,28.9428,,,,,,,,1.0,,,,,,
4,9792,25.556,,,,,,,,1.0,,,,,,
4,9793,23.2037,,,,,,,,1.0,,,,,,
4,9794,12.7624,,,,,,,,1.0,,,,,,
4,9795,20.1933,,,,,,,,1.0,,,,,,
4,9796,13.6425,,,,,,,,1.0,,,,,,
4,9797,19.5276,,,,,,,,1.0,,,,,,
4,9800,10.6802,,,,,,,,1.0,,,,,,
4,9801,29.9354,,,,,,,,1.0,,,,,,
4,9802,9.84866,,,,,,,,1.0,,,,,,
4,9804,66.0638,,,,,,,0.2574583097411824,0.7425416902588176,,,,,,
4,9805,32.8366,,,,,,,0.1484711187040062,0.8515288812959938,,,,,,
4,9809,32.4058,,,,,,,0.5492184332312683,0.4507815667687317,,,,,,
4,9811,97.9388,,,,,,,0.15874964775199274,0.8412503522480073,,,,,,
4,9813,32.1138,,,,,,,0.5339323411286672,0.4660676588713328,,,,,,
4,9814,23.6099,,,,,,,0.8477964561562926,0.1522035438437074,,,,,,
4,9818,38.0973,,,,,,,0.00854365313045875,0.9914563468695412,,,,,,
4,9819,97.1082,,,,,,,,1.0,,,,,,
4,9820,97.4975,,,,,,,,1.0,,,,,,
4,9834,41.0557,,,,,,,0.17379509427297204,0.8262049057270279,,,,,,
4,10088,19.8348,,,1.0,,,,,,,,,,,
4,10089,3.98313,,,1.0,,,,,,,,,,,
4,10090,4.19828,,,1.0,,,,,,,,,,,
4,10091,7.87374,,,1.0,,,,,,,,,,,
4,10093,11.4646,,,1.0,,,,,,,,,,,
4,10094,4.73007,,,1.0,,,,,,,,,,,
4,10096,9.71326,,,1.0,,,,,,,,,,,
4,10097,9.29516,,,1.0,,,,,,,,,,,
4,10116,9.6012,,,1.0,,,,,,,,,,,
4,10117,19.3155,,,1.0,,,,,,,,,,,
4,10118,13.2984,,,1.0,,,,,,,,,,,
4,10119,26.9564,,,1.0,,,,,,,,,,,
4,10120,23.3467,,,1.0,,,,,,,,,,,
4,10121,16.0391,,,1.0,,,,,,,,,,,
4,10122,25.0671,,,1.0,,,,,,,,,,,
4,10123,27.8913,,,1.0,,,,,,,,,,,
4,10124,6.3314,,,1.0,,,,,,,,,,,
4,10125,7.09947,,,0.9236771558051957,,0.07632284419480435,,,,,,,,,
4,10126,5.08568,,,0.03831161599287225,,0.9616883840071278,,,,,,,,,
4,10127,9.43414,,,,,1.0,,,,,,,,,
4,10128,5.07759,,,,,1.0,,,,,,,,,
4,10129,5.1969,,,0.11164233762270488,,0.8883576623772952,,,,,,,,,
4,10130,4.00097,,,0.9082918723978739,,0.09170812760212607,,,,,,,,,
4,10131,7.61807,,,1.0,,,,,,,,,,,
4,10132,7.41221,,,1.0,,,,,,,,,,,
4,10133,7.03423,,,1.0,,,,,,,,,,,
4,10134,4.27667,,,1.0,,,,,,,,,,,
4,10135,6.12004,,,1.0,,,,,,,,,,,
4,10136,8.2553,,,1.0,,,,,,,,,,,
4,10137,8.15868,,,1.0,,,,,,,,,,,
4,10138,5.44924,,,1.0,,,,,,,,,,,
4,10139,5.97159,,,1.0,,,,,,,,,,,
4,10140,4.93365,,,1.0,,,,,,,,,,,
4,10141,12.0973,,,1.0,,,,,,,,,,,
4,10144,6.68767,,,1.0,,,,,,,,,,,
4,10145,9.48397,,,1.0,,,,,,,,,,,
4,10146,4.98235,,,1.0,,,,,,,,,,,
4,10147,4.28599,,,1.0,,,,,,,,,,,
4,10148,3.39421,,,1.0,,,,,,,,,,,
4,10149,9.3351,,,1.0,,,,,,,,,,,
4,10150,15.0656,,,1.0,,,,,,,,,,,
4,10151,9.80841,,,1.0,,,,,,,,,,,
4,10152,10.5117,,,1.0,,,,,,,,,,,
4,10153,14.3351,,,0.4183873763974042,,0.5816126236025958,,,,,,,,,
4,10154,4.68779,,,,,1.0,,,,,,,,,
4,10155,1.90506,,,,,1.0,,,,,,,,,
4,10156,6.08492,,,,,1.0,,,,,,,,,
4,10157,6.97632,,,,,1.0,,,,,,,,,
4,10158,6.44554,,,0.10357454637067245,,0.8964254536293275,,,,,,,,,
4,10159,8.2462,,,0.04071660491933158,,0.9592833950806684,,,,,,,,,
4,10160,6.01541,,,0.05854436339439287,,0.941455636605607,,,,,,,,,
4,10161,7.02632,,,,,1.0,,,,,,,,,
4,10162,3.48937,,,1.0,,,,,,,,,,,
4,10163,5.05702,,,0.19506276088141522,,0.8049372391185848,,,,,,,,,
4,10164,5.58716,,,0.9420197773527006,,0.05798022264729938,,,,,,,,,
4,10165,6.50167,,,1.0,,,,,,,,,,,
4,10166,4.24037,,,1.0,,,,,,,,,,,
4,10167,9.73641,,,1.0,,,,,,,,,,,
4,10168,16.0932,,,1.0,,,,,,,,,,,
4,10169,5.86949,,,1.0,,,,,,,,,,,
4,10170,9.75243,,,1.0,,,,,,,,,,,
4,10171,5.2821,,,1.0,,,,,,,,,,,
4,10172,8.01438,,,1.0,,,,,,,,,,,
4,10173,8.07692,,,1.0,,,,,,,,,,,
4,10174,9.22262,,,1.0,,,,,,,,,,,
4,10175,5.19783,,,1.0,,,,,,,,,,,
4,10176,3.22628,,,0.7227989279904502,,0.2772010720095498,,,,,,,,,
4,10177,7.60236,,,,,1.0,,,,,,,,,
4,10178,8.73346,,,1.0,,,,,,,,,,,
4,10179,6.58364,,,1.0,,,,,,,,,,,
4,10180,3.75661,,,1.0,,,,,,,,,,,
4,10181,6.91271,,,1.0,,,,,,,,,,,
4,10182,10.9369,,,1.0,,,,,,,,,,,
4,10183,11.1957,,,0.9999730108125432,,2.6989187456775138E-5,,,,,,,,,
4,10184,16.4768,,,,,1.0,,,,,,,,,
4,10185,14.0935,,,,,1.0,,,,,,,,,
4,10186,15.0976,,,,,1.0,,,,,,,,,
4,10187,17.1764,,,,,1.0,,,,,,,,,
4,10188,14.0815,,,,,1.0,,,,,,,,,
4,10189,10.7156,,,,,1.0,,,,,,,,,
4,10190,9.75286,,,0.8605363658194607,,0.1394636341805394,,,,,,,,,
4,10191,8.27642,,,1.0,,,,,,,,,,,
4,10192,8.05479,,,1.0,,,,,,,,,,,
4,10193,9.2835,,,0.7922474753639464,,0.20775252463605368,,,,,,,,,
4,10194,17.5789,,,,,1.0,,,,,,,,,
4,10195,9.90922,,,0.3167105679466018,,0.6832894320533982,,,,,,,,,
4,10196,18.4684,,,1.0,,,,,,,,,,,
4,10197,15.2032,,,0.2793650793650795,,0.7206349206349205,,,,,,,,,
4,10198,10.9379,,,,,1.0,,,,,,,,,
4,10199,13.2324,,,1.0,,,,,,,,,,,
4,10200,6.80589,,,1.0,,,,,,,,,,,
4,10201,11.421,,,0.34236862122565076,,0.6576313787743493,,,,,,,,,
4,10202,18.5359,,,0.004528141933406563,,0.9954718580665934,,,,,,,,,
4,10203,13.3253,,,,,1.0,,,,,,,,,
4,10204,9.07491,,,,,1.0,,,,,,,,,
4,10205,19.622,,,,,1.0,,,,,,,,,
4,10206,13.8766,,,,,1.0,,,,,,,,,
4,10207,22.73,,,,,1.0,,,,,,,,,
4,10208,11.8984,,,,,1.0,,,,,,,,,
4,10209,17.0513,,,0.07062886561397912,,0.9293711343860209,,,,,,,,,
4,10210,11.0105,,,0.7840436955992192,,0.2159563044007808,,,,,,,,,
4,10211,16.0384,,,0.7893598931702941,,0.21064010682970596,,,,,,,,,
4,10212,18.802,,,1.0,,,,,,,,,,,
4,10213,16.9826,,,,,1.0,,,,,,,,,
4,10214,13.0847,,,,,1.0,,,,,,,,,
4,10215,17.3803,,,,,1.0,,,,,,,,,
4,10216,34.3458,,,,,1.0,,,,,,,,,
4,10217,21.214,,,,,1.0,,,,,,,,,
4,10218,25.9131,,,,,1.0,,,,,,,,,
